354.6976	178.2473
355.4171	178.9426
356.1211	179.6536
356.8088	180.3803
357.4810	181.1214
358.1375	181.8764
358.7782	182.6449
359.4028	183.4266
360.0114	184.2207
360.6047	185.0263
361.1831	185.8428
361.7469	186.6693
362.2963	187.5055
362.8291	188.3523
363.3453	189.2094
363.8448	190.0763
364.3276	190.9527
364.7942	191.8377
365.2497	192.7286
365.6983	193.6229
366.1423	194.5195
366.5823	195.4182
367.0186	196.3186
367.4500	197.2213
367.8726	198.1282
368.2841	199.0402
368.6843	199.9572
369.0725	200.8794
369.4476	201.8070
369.8073	202.7406
370.1500	203.6806
370.4745	204.6270
370.7797	205.5799
371.0648	206.5389
371.3306	207.5035
371.5780	208.4729
371.8064	209.4470
372.0152	210.4255
372.2002	211.4087
372.3594	212.3965
372.4925	213.3881
372.5998	214.3828
372.6825	215.3799
372.7452	216.3785
372.7910	217.3780
372.8211	218.3780
372.8356	219.3784
372.8351	220.3790
372.8214	221.3794
372.7965	222.3796
372.7623	223.3796
372.7193	224.3792
372.6682	225.3784
372.6076	226.3771
372.5354	227.3751
372.4494	228.3719
372.3502	229.3675
372.2379	230.3617
372.1132	231.3544
371.9765	232.3456
371.8282	233.3350
371.6673	234.3226
371.4927	235.3077
371.3031	236.2901
371.0976	237.2693
370.8767	238.2451
370.6408	239.2175
370.3906	240.1862
370.1256	241.1510
369.8455	242.1115
369.5508	243.0676
369.2419	244.0193
368.9198	244.9665
368.5863	245.9099
368.2438	246.8500
367.8924	247.7867
367.5321	248.7201
367.1631	249.6501
366.7852	250.5766
366.3984	251.4993
366.0042	252.4189
365.6035	253.3357
365.1974	254.2502
364.7865	255.1624
364.3698	256.0721
363.9444	256.9776
363.5101	257.8790
363.0671	258.7761
362.6153	259.6688
362.1564	260.5579
361.6951	261.4458
361.2315	262.3324
360.7655	263.2178
360.2971	264.1020
359.8263	264.9848
359.3521	265.8658
358.8742	266.7449
358.3924	267.6218
357.9062	268.4962
357.4148	269.3678
356.9176	270.2360
356.4144	271.1009
355.9055	271.9623
355.3923	272.8212
354.8766	273.6786
354.3547	274.5322
353.8260	275.3817
353.2905	276.2268
352.7463	277.0664
352.1912	277.8988
351.6302	278.7273
351.0645	279.5526
350.4942	280.3746
349.9197	281.1938
349.3437	282.0119
348.7710	282.8323
348.2034	283.6563
347.6415	284.4842
347.0862	285.3165
346.5356	286.1519
345.9834	286.9862
345.4266	287.8175
344.8649	288.6455
344.2993	289.4709
343.7327	290.2955
343.1642	291.1189
342.5934	291.9406
342.0202	292.7607
341.4427	293.5777
340.8566	294.3886
340.2624	295.1936
339.6612	295.9934
339.0533	296.7881
338.4373	297.5764
337.8086	298.3547
337.1647	299.1204
336.5045	299.8723
335.8283	300.6096
335.1382	301.3340
334.4401	302.0508
333.7377	302.7634
333.0320	303.4726
332.3231	304.1787
331.6115	304.8821
330.8984	305.5839
330.1842	306.2846
329.4688	306.9841
328.7525	307.6826
328.0350	308.3799
327.3151	309.0748
326.5922	309.7665
325.8663	310.4551
325.1374	311.1405
324.4058	311.8231
323.6730	312.5043
322.9399	313.1852
322.2070	313.8664
321.4745	314.5479
320.7421	315.2296
320.0089	315.9104
319.2738	316.5892
318.5370	317.2661
317.7985	317.9412
317.0584	318.6144
316.3168	319.2861
315.5742	319.9567
314.8307	320.6262
314.0861	321.2946
313.3403	321.9615
312.5931	322.6269
311.8444	323.2906
311.0942	323.9527
310.3425	324.6130
309.5891	325.2714
308.8337	325.9275
308.0756	326.5804
307.3142	327.2296
306.5495	327.8748
305.7813	328.5159
305.0098	329.1528
304.2348	329.7857
303.4563	330.4142
302.6743	331.0384
301.8888	331.6580
301.0994	332.2728
300.3061	332.8826
299.5092	333.4876
298.7088	334.0879
297.9048	334.6834
297.0973	335.2742
296.2864	335.8603
295.4723	336.4419
294.6550	337.0192
293.8348	337.5921
293.0118	338.1611
292.1865	338.7268
291.3590	339.2892
290.5292	339.8483
289.6973	340.4042
288.8632	340.9567
288.0269	341.5060
287.1883	342.0518
286.3474	342.5939
285.5041	343.1323
284.6582	343.6667
283.8094	344.1964
282.9575	344.7211
282.1024	345.2406
281.2439	345.7546
280.3819	346.2625
279.5161	346.7640
278.6463	347.2584
277.7723	347.7454
276.8940	348.2247
276.0114	348.6960
275.1243	349.1587
274.2325	349.6122
273.3358	350.0560
272.4343	350.4900
271.5279	350.9138
270.6168	351.3273
269.7010	351.7301
268.7804	352.1219
267.8550	352.5024
266.9251	352.8715
265.9907	353.2292
265.0521	353.5758
264.1096	353.9115
263.1631	354.2360
262.2129	354.5493
261.2590	354.8512
260.3015	355.1415
259.3405	355.4200
258.3761	355.6864
257.4085	355.9408
256.4379	356.1835
255.4643	356.4141
254.4879	356.6325
253.5088	356.8385
252.5271	357.0319
251.5431	357.2127
250.5568	357.3808
249.5684	357.5359
248.5780	357.6779
247.5858	357.8066
246.5918	357.9212
245.5964	358.0215
244.5995	358.1072
243.6015	358.1782
242.6026	358.2345
241.6029	358.2761
240.6028	358.3031
239.6023	358.3153
238.6018	358.3125
237.6015	358.2948
236.6015	358.2622
235.6021	358.2149
234.6035	358.1530
233.6059	358.0763
232.6096	357.9848
231.6147	357.8785
230.6216	357.7576
229.6303	357.6221
228.6411	357.4719
227.6542	357.3070
226.6700	357.1272
225.6887	356.9324
224.7105	356.7223
223.7357	356.4968
222.7646	356.2559
221.7975	355.9995
220.8347	355.7274
219.8765	355.4397
218.9231	355.1361
217.9750	354.8166
217.0325	354.4810
216.0960	354.1289
215.1658	353.7604
214.2424	353.3753
213.3260	352.9738
212.4171	352.5555
211.5162	352.1204
210.6234	351.6687
209.7393	351.2005
208.8641	350.7157
207.9981	350.2145
207.1416	349.6974
206.2948	349.1646
205.4579	348.6163
204.6313	348.0527
203.8152	347.4739
203.0102	346.8798
202.2166	346.2705
201.4349	345.6460
200.6653	345.0068
199.9078	344.3531
199.1628	343.6854
198.4303	343.0038
197.7106	342.3089
197.0038	341.6008
196.3101	340.8797
195.6297	340.1462
194.9625	339.4007
194.3083	338.6437
193.6673	337.8755
193.0394	337.0965
192.4252	336.3068
191.8248	335.5064
191.2383	334.6958
190.6657	333.8754
190.1065	333.0458
189.5603	332.2075
189.0265	331.3613
188.5053	330.5073
187.9964	329.6458
187.5002	328.7770
187.0164	327.9012
186.5452	327.0186
186.0866	326.1294
185.6407	325.2337
185.2078	324.3318
184.7882	323.4235
184.3825	322.5089
183.9910	321.5882
183.6140	320.6614
183.2515	319.7288
182.9037	318.7907
182.5709	317.8472
182.2535	316.8984
181.9518	315.9445
181.6664	314.9855
181.3979	314.0217
181.1466	313.0533
180.9125	312.0806
180.6957	311.1038
180.4965	310.1233
180.3153	309.1394
180.1525	308.1522
180.0085	307.1621
179.8831	306.1695
179.7762	305.1748
179.6873	304.1782
179.6162	303.1802
179.5625	302.1812
179.5260	301.1813
179.5063	300.1810
179.5030	299.1805
179.5158	298.1801
179.5441	297.1800
179.5877	296.1804
179.6462	295.1816
179.7192	294.1838
179.8067	293.1871
179.9082	292.1917
180.0233	291.1978
180.1516	290.2056
180.2921	289.2150
180.4443	288.2261
180.6078	287.2390
180.7825	286.2539
180.9680	285.2707
181.1644	284.2896
181.3717	283.3108
181.5897	282.3343
181.8182	281.3602
182.0570	280.3886
182.3060	279.4196
182.5649	278.4531
182.8336	277.4894
183.1121	276.5284
183.4003	275.5702
183.6981	274.6150
184.0052	273.6628
184.3214	272.7136
184.6468	271.7674
184.9810	270.8244
185.3242	269.8845
185.6763	268.9480
186.0374	268.0149
186.4074	267.0853
186.7861	266.1592
187.1732	265.2366
187.5687	264.3175
187.9725	263.4021
188.3848	262.4905
188.8056	261.5827
189.2351	260.6791
189.6730	259.7795
190.1190	258.8838
190.5730	257.9922
191.0348	257.1047
191.5044	256.2212
191.9818	255.3419
192.4671	254.4670
192.9602	253.5963
193.4608	252.7300
193.9687	251.8680
194.4845	251.0107
195.0084	250.1583
195.5405	249.3110
196.0803	248.4686
196.6278	247.6311
197.1817	246.7979
197.7411	245.9684
198.3053	245.1421
198.8737	244.3187
199.4462	243.4981
200.0226	242.6802
200.6023	241.8648
201.1853	241.0517
201.7714	240.2407
202.3602	239.4318
202.9516	238.6248
203.5456	237.8196
204.1420	237.0162
204.7408	236.2146
205.3411	235.4142
205.9424	234.6145
206.5445	233.8154
207.1475	233.0170
207.7512	232.2191
208.3566	231.4225
208.9643	230.6276
209.5747	229.8348
210.1880	229.0443
210.8045	228.2563
211.4243	227.4708
212.0476	226.6882
212.6745	225.9084
213.3050	225.1315
213.9392	224.3576
214.5769	223.5867
215.2181	222.8186
215.8626	222.0533
216.5103	221.2906
217.1611	220.5307
217.8151	219.7735
218.4721	219.0189
219.1317	218.2665
219.7938	217.5164
220.4581	216.7682
221.1245	216.0219
221.7929	215.2774
222.4633	214.5346
223.1357	213.7937
223.8100	213.0546
224.4862	212.3171
225.1638	211.5809
225.8421	210.8454
226.5209	210.1103
227.1998	209.3754
227.8790	208.6406
228.5584	207.9062
229.2386	207.1724
229.9197	206.4395
230.6020	205.7076
231.2856	204.9771
231.9713	204.2484
232.6597	203.5224
233.3512	202.7992
234.0458	202.0791
234.7436	201.3620
235.4444	200.6480
236.1481	199.9366
236.8545	199.2281
237.5640	198.5226
238.2771	197.8208
238.9949	197.1237
239.7194	196.4337
240.4514	195.7517
241.1911	195.0779
241.9385	194.4128
242.6932	193.7558
243.4544	193.1065
244.2217	192.4644
244.9950	191.8295
245.7738	191.2014
246.5576	190.5795
247.3455	189.9629
248.1372	189.3511
248.9324	188.7438
249.7309	188.1409
250.5326	187.5424
251.3357	186.9456
252.1392	186.3494
252.9430	185.7536
253.7466	185.1575
254.5485	184.5591
255.3480	183.9575
256.1451	183.3527
256.9397	182.7448
257.7323	182.1341
258.5233	181.5214
259.3167	180.9118
260.1143	180.3078
260.9165	179.7098
261.7232	179.1180
262.5353	178.5335
263.3512	177.9544
264.1706	177.3803
264.9941	176.8120
265.8223	176.2506
266.6575	175.6997
267.5005	175.1608
268.3515	174.6347
269.2105	174.1216
270.0775	173.6223
270.9525	173.1371
271.8361	172.6678
272.7285	172.2155
273.6294	171.7803
274.5384	171.3622
275.4527	170.9560
276.3704	170.5574
277.2908	170.1649
278.2137	169.7786
279.1393	169.3987
280.0688	169.0284
281.0028	168.6694
281.9410	168.3220
282.8833	167.9855
283.8292	167.6595
284.7786	167.3437
285.7310	167.0371
286.6861	166.7390
287.6437	166.4493
288.6040	166.1681
289.5663	165.8942
290.5315	165.6307
291.5007	165.3822
292.4740	165.1507
293.4514	164.9370
294.4332	164.7443
295.4188	164.5724
296.4075	164.4188
297.3987	164.2826
298.3920	164.1631
299.3872	164.0597
300.3838	163.9714
301.3816	163.8980
302.3804	163.8389
303.3799	163.7939
304.3800	163.7633
305.3804	163.7475
306.3809	163.7458
307.3813	163.7576
308.3816	163.7824
309.3816	163.8155
310.3814	163.8517
311.3813	163.8887
312.3812	163.9250
313.3812	163.9589
314.3812	163.9915
315.3811	164.0251
316.3811	164.0606
317.3809	164.0987
318.3805	164.1403
319.3800	164.1862
320.3792	164.2377
321.3781	164.2959
322.3764	164.3620
323.3741	164.4373
324.3710	164.5232
325.3668	164.6205
326.3615	164.7282
327.3550	164.8466
328.3470	164.9768
329.3373	165.1198
330.3252	165.2777
331.3096	165.4566
332.2895	165.6588
333.2639	165.8859
334.2318	166.1390
335.1925	166.4184
336.1460	166.7216
337.0918	167.0479
338.0295	167.3967
338.9588	167.7675
339.8794	168.1594
340.7909	168.5720
341.6931	169.0045
342.5857	169.4565
343.4683	169.9277
344.3395	170.4198
345.1987	170.9324
346.0457	171.4650
346.8801	172.0171
347.7021	172.5876
348.5143	173.1718
349.3170	173.7691
350.1121	174.3765
350.8999	174.9933
