358.0108	175.9848
358.7122	176.6979
359.3932	177.4304
360.0534	178.1817
360.6921	178.9514
361.3091	179.7386
361.9050	180.5419
362.4796	181.3606
363.0322	182.1942
363.5635	183.0416
364.0739	183.9018
364.5634	184.7740
365.0320	185.6576
365.4798	186.5520
365.9075	187.4561
366.3155	188.3693
366.7040	189.2909
367.0734	190.2204
367.4239	191.1572
367.7556	192.1008
368.0693	193.0505
368.3653	194.0059
368.6440	194.9665
368.9058	195.9318
369.1510	196.9015
369.3801	197.8751
369.5933	198.8524
369.7910	199.8328
369.9736	200.8162
370.1414	201.8022
370.2949	202.7906
370.4342	203.7811
370.5597	204.7734
370.6719	205.7673
370.7707	206.7626
370.8564	207.7591
370.9296	208.7566
370.9906	209.7550
371.0395	210.7540
371.0767	211.7535
371.1025	212.7534
371.1166	213.7535
371.1196	214.7537
371.1118	215.7539
371.0935	216.7539
371.0650	217.7537
371.0257	218.7532
370.9764	219.7522
370.9175	220.7506
370.8491	221.7485
370.7706	222.7456
370.6829	223.7420
370.5864	224.7375
370.4806	225.7322
370.3658	226.7258
370.2425	227.7183
370.1106	228.7098
369.9699	229.7001
369.8212	230.6892
369.6643	231.6770
369.4989	232.6635
369.3259	233.6486
369.1450	234.6323
368.9561	235.6145
368.7599	236.5953
368.5558	237.5745
368.3444	238.5521
368.1258	239.5281
367.8995	240.5024
367.6664	241.4751
367.4259	242.4459
367.1785	243.4151
366.9242	244.3824
366.6628	245.3479
366.3951	246.3116
366.1199	247.2732
365.8387	248.2331
365.5504	249.1909
365.2559	250.1467
364.9547	251.1005
364.6471	252.0523
364.3333	253.0020
364.0129	253.9495
363.6866	254.8950
363.3537	255.8381
363.0150	256.7793
362.6697	257.7180
362.3189	258.6547
361.9614	259.5888
361.5985	260.5209
361.2291	261.4504
360.8543	262.3777
360.4731	263.3024
360.0866	264.2250
359.6936	265.1448
359.2956	266.0623
358.8911	266.9771
358.4815	267.8896
358.0656	268.7993
357.6446	269.7066
357.2174	270.6110
356.7851	271.5129
356.3468	272.4120
355.9032	273.3085
355.4538	274.2021
354.9991	275.0929
354.5388	275.9809
354.0730	276.8661
353.6018	277.7483
353.1249	278.6276
352.6430	279.5040
352.1552	280.3772
351.6625	281.2477
351.1638	282.1147
350.6602	282.9789
350.1509	283.8397
349.6365	284.6975
349.1166	285.5520
348.5914	286.4032
348.0610	287.2512
347.5250	288.0957
346.9841	288.9371
346.4374	289.7746
345.8859	290.6091
345.3288	291.4397
344.7666	292.2670
344.1990	293.0906
343.6262	293.9105
343.0483	294.7269
342.4648	295.5393
341.8766	296.3482
341.2825	297.1529
340.6836	297.9541
340.0793	298.7510
339.4699	299.5442
338.8553	300.3333
338.2352	301.1181
337.6104	301.8992
336.9798	302.6756
336.3445	303.4481
335.7037	304.2160
335.0578	304.9798
334.4068	305.7391
333.7504	306.4938
333.0892	307.2443
332.4223	307.9897
331.7507	308.7310
331.0735	309.4671
330.3915	310.1987
329.7042	310.9253
329.0116	311.6470
328.3142	312.3640
327.6113	313.0756
326.9039	313.7826
326.1909	314.4842
325.4734	315.1810
324.7509	315.8727
324.0237	316.5594
323.2918	317.2411
322.5550	317.9175
321.8140	318.5893
321.0679	319.2555
320.3176	319.9170
319.5627	320.5732
318.8035	321.2243
318.0400	321.8704
317.2720	322.5112
316.5001	323.1473
315.7235	323.7777
314.9432	324.4034
314.1584	325.0235
313.3698	325.6388
312.5771	326.2487
311.7804	326.8535
310.9799	327.4532
310.1753	328.0474
309.3673	328.6368
308.5549	329.2204
307.7392	329.7992
306.9195	330.3724
306.0964	330.9406
305.2695	331.5033
304.4390	332.0608
303.6051	332.6130
302.7674	333.1596
301.9266	333.7013
301.0820	334.2371
300.2343	334.7680
299.3829	335.2929
298.5284	335.8129
297.6705	336.3270
296.8094	336.8359
295.9450	337.3392
295.0775	337.8370
294.2068	338.3292
293.3329	338.8158
292.4560	339.2969
291.5759	339.7722
290.6929	340.2421
289.8068	340.7059
288.9178	341.1644
288.0257	341.6167
287.1310	342.0637
286.2330	342.5044
285.3325	342.9397
284.4289	343.3685
283.5228	343.7920
282.6136	344.2089
281.7019	344.6204
280.7873	345.0253
279.8703	345.4245
278.9503	345.8171
278.0279	346.2040
277.1028	346.5842
276.1752	346.9584
275.2450	347.3260
274.3124	347.6874
273.3772	348.0422
272.4396	348.3904
271.4996	348.7322
270.5571	349.0671
269.6124	349.3956
268.6651	349.7168
267.7158	350.0317
266.7640	350.3392
265.8101	350.6399
264.8539	350.9335
263.8955	351.2198
262.9351	351.4992
261.9725	351.7706
261.0078	352.0351
260.0411	352.2918
259.0724	352.5409
258.1019	352.7826
257.1292	353.0158
