152.7063	270.7422
152.8061	269.7673
152.9260	268.7936
153.0660	267.8212
153.2260	266.8500
153.4061	265.8800
153.6063	264.9114
153.8264	263.9441
154.0665	262.9781
154.3264	262.0137
154.6097	261.0512
154.9129	260.0906
155.2359	259.1325
155.5785	258.1770
155.9404	257.2248
156.3216	256.2761
156.7216	255.3313
157.1406	254.3912
157.5785	253.4561
158.0351	252.5266
158.5098	251.6032
159.0025	250.6863
159.5130	249.7764
160.0411	248.8741
160.5865	247.9798
161.1491	247.0941
161.7286	246.2173
162.3247	245.3502
162.9375	244.4934
163.5667	243.6473
164.2119	242.8122
164.8729	241.9887
165.5495	241.1770
166.2414	240.3775
166.9481	239.5904
167.6694	238.8161
168.4049	238.0548
169.1540	237.3066
169.9165	236.5722
170.6922	235.8516
171.4806	235.1450
172.2812	234.4526
173.0938	233.7745
173.9179	233.1110
174.7532	232.4623
175.5993	231.8283
176.4557	231.2091
177.3219	230.6045
178.1973	230.0143
179.0816	229.4386
179.9744	228.8773
180.8753	228.3303
181.7841	227.7977
182.7002	227.2789
183.6232	226.7738
184.5528	226.2823
185.4886	225.8041
186.4302	225.3389
187.3773	224.8869
188.3297	224.4478
189.2870	224.0215
190.2490	223.6077
191.2153	223.2061
192.1857	222.8165
193.1598	222.4386
194.1375	222.0722
195.1185	221.7173
196.1028	221.3738
197.0901	221.0412
198.0802	220.7193
199.0728	220.4079
200.0679	220.1070
201.0654	219.8166
202.0652	219.5367
203.0671	219.2673
204.0711	219.0083
205.0769	218.7594
206.0844	218.5203
207.0933	218.2909
208.1037	218.0710
209.1153	217.8606
210.1282	217.6596
211.1421	217.4679
212.1571	217.2857
213.1729	217.1126
214.1895	216.9487
215.2068	216.7939
216.2248	216.6483
217.2434	216.5120
218.2625	216.3848
219.2819	216.2667
220.3017	216.1575
221.3216	216.0571
222.3417	215.9654
223.3617	215.8824
224.3817	215.8080
225.4016	215.7421
226.4212	215.6847
227.4405	215.6354
228.4595	215.5943
229.4779	215.5610
230.4958	215.5354
231.5132	215.5174
232.5298	215.5068
233.5457	215.5035
234.5607	215.5074
235.5749	215.5184
236.5882	215.5363
237.6005	215.5611
238.6118	215.5918
239.6221	215.6283
240.6314	215.6707
241.6395	215.7187
242.6466	215.7724
243.6524	215.8320
244.6570	215.8976
245.6603	215.9691
246.6624	216.0464
247.6631	216.1297
248.6625	216.2191
249.6605	216.3148
250.6572	216.4166
251.6526	216.5244
252.6466	216.6380
253.6394	216.7573
254.6311	216.8819
255.6215	217.0116
256.6109	217.1463
257.5993	217.2864
258.5867	217.4312
259.5733	217.5802
260.5592	217.7330
261.5444	217.8893
262.5290	218.0483
263.5133	218.2093
264.4974	218.3719
265.4812	218.5358
266.4649	218.7009
267.4486	218.8664
268.4324	219.0323
269.4164	219.1982
270.4005	219.3643
271.3849	219.5304
272.3695	219.6967
273.3542	219.8638
274.3391	220.0319
275.3241	220.2014
276.3092	220.3724
277.2943	220.5457
278.2793	220.7219
279.2642	220.9014
280.2488	221.0845
281.2333	221.2717
282.2173	221.4638
283.2009	221.6610
284.1842	221.8631
285.1671	222.0706
286.1495	222.2839
287.1312	222.5034
288.1123	222.7295
289.0925	222.9627
290.0717	223.2033
291.0498	223.4517
292.0267	223.7077
293.0024	223.9715
293.9768	224.2432
294.9498	224.5230
295.9211	224.8114
296.8907	225.1084
297.8583	225.4144
298.8237	225.7298
299.7866	226.0548
300.7470	226.3896
301.7045	226.7349
302.6587	227.0912
303.6095	227.4587
304.5567	227.8374
305.5001	228.2277
306.4394	228.6296
307.3745	229.0433
308.3047	229.4693
309.2298	229.9077
310.1496	230.3586
311.0638	230.8222
311.9722	231.2984
312.8743	231.7878
313.7698	232.2903
314.6585	232.8058
315.5403	233.3343
316.4149	233.8755
317.2823	234.4292
318.1424	234.9953
318.9948	235.5736
319.8395	236.1640
320.6763	236.7666
321.5052	237.3810
322.3259	238.0070
323.1384	238.6445
323.9425	239.2933
324.7384	239.9528
325.5259	240.6228
326.3049	241.3032
327.0752	241.9940
327.8366	242.6951
328.5890	243.4060
329.3322	244.1269
330.0656	244.8577
330.7890	245.5986
331.5021	246.3494
332.2047	247.1100
332.8963	247.8807
333.5765	248.6612
334.2450	249.4518
334.9013	250.2522
335.5449	251.0626
336.1754	251.8831
336.7925	252.7134
337.3956	253.5535
337.9846	254.4032
338.5590	255.2624
339.1182	256.1311
339.6618	257.0091
340.1895	257.8962
340.7009	258.7921
341.1961	259.6964
341.6751	260.6088
342.1377	261.5288
342.5839	262.4562
343.0133	263.3907
343.4261	264.3320
343.8223	265.2797
344.2026	266.2332
344.5671	267.1924
344.9155	268.1567
345.2479	269.1261
345.5644	270.1002
345.8657	271.0785
346.1519	272.0609
346.4229	273.0470
346.6787	274.0367
346.9194	275.0295
347.1436	276.0255
347.3513	277.0242
347.5423	278.0254
347.7162	279.0289
347.8726	280.0346
348.0115	281.0421
348.1327	282.0512
348.2358	283.0617
348.3201	284.0733
348.3843	285.0860
348.4276	286.0992
348.4496	287.1127
348.4497	288.1260
348.4276	289.1387
348.3819	290.1506
348.3120	291.1612
348.2176	292.1700
348.0985	293.1764
347.9545	294.1800
347.7866	295.1804
347.5947	296.1769
347.3787	297.1691
347.1388	298.1567
346.8753	299.1392
346.5879	300.1164
346.2772	301.0879
345.9439	302.0535
345.5884	303.0130
345.2111	303.9660
344.8131	304.9123
344.3956	305.8522
343.9594	306.7857
343.5051	307.7126
343.0331	308.6329
342.5444	309.5464
342.0393	310.4530
341.5182	311.3524
340.9816	312.2446
340.4298	313.1293
339.8634	314.0064
339.2825	314.8757
338.6874	315.7369
338.0780	316.5895
337.4545	317.4332
336.8168	318.2673
336.1645	319.0912
